   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   5.0000000000000000        3.8187068705381377E-021   1.7329530888844465E-017
   10.000000000000000        3.1763735522036216E-022   3.4558943365649464E-017
   15.000000000000000        1.6728900708272425E-021   5.1591681850709909E-017
   20.000000000000000        4.6622105138455464E-020   6.8338213196849038E-017
   25.000000000000000        4.7977357854062358E-020   8.4724312612759752E-017
   30.000000000000000       -1.7978274305472502E-020   1.0066891728073783E-016
   35.000000000000000       -1.5267768874258741E-020   1.1602709280490018E-016
   40.000000000000000       -1.7978274305472502E-020   1.3072751901108805E-016
   45.000000000000000       -9.2517173663850962E-020   1.4470141682398432E-016
   50.000000000000000       -1.5260004405575587E-019   1.5791648605386704E-016
   55.000000000000000       -2.1403816716326764E-019   1.7034754158777120E-016
   60.000000000000000       -2.1403816716326764E-019   1.8182653208896143E-016
   65.000000000000000       -2.1403816716326764E-019   1.9220957489413097E-016
   70.000000000000000       -2.1403816716326764E-019   2.0146933907351498E-016
   75.000000000000000       -2.1403816716326764E-019   2.0962886392327884E-016
   80.000000000000000       -2.1403816716326764E-019   2.1663732746658722E-016
   85.000000000000000       -2.1403816716326764E-019   2.2247440091270599E-016
   90.000000000000000       -2.1403816716326764E-019   2.2712472473085852E-016
   95.000000000000000       -1.8331910560951177E-019   2.3055261059953349E-016
   100.00000000000000       -5.4570097626858177E-020   2.3277341804950809E-016
   105.00000000000000        1.0580147371995600E-019   2.3377991906629880E-016
   110.00000000000000        2.9418160118931234E-019   2.3358024516619938E-016
   115.00000000000000        5.3903059180895490E-019   2.3217801035645136E-016
   120.00000000000000        8.3266868019044488E-019   2.2960664420404005E-016
   125.00000000000000        1.1394075448228036E-018   2.2589054125784602E-016
   130.00000000000000        1.4755102182933101E-018   2.2100892097623003E-016
   135.00000000000000        1.8434613305805779E-018   2.1500063393703949E-016
   140.00000000000000        2.1237727672586042E-018   2.0789820620544904E-016
   145.00000000000000        2.3950491858325847E-018   1.9975223388284130E-016
   150.00000000000000        2.6465967953434297E-018   1.9065939166292957E-016
   155.00000000000000        2.7664801918114925E-018   1.8066033712718197E-016
   160.00000000000000        2.7844372902932878E-018   1.6981831540232697E-016
   165.00000000000000        2.7162229036077453E-018   1.5817488757164301E-016
   170.00000000000000        2.5811493829522661E-018   1.4589358746281360E-016
   175.00000000000000        2.3552739303511156E-018   1.3297170457040729E-016
   180.00000000000000        2.0950654089545905E-018   1.1944628246865062E-016
   185.00000000000000        1.7621249918204998E-018   1.0530738263762934E-016
   190.00000000000000        1.4111145384783184E-018   9.0654390276487762E-017
   195.00000000000000        1.0352577853500123E-018   7.5578107317171608E-017
   200.00000000000000        5.0716097716853342E-019   6.0226256305682034E-017
   205.00000000000000       -3.9457618126241743E-020   4.4658920112411026E-017
   210.00000000000000       -3.8549881151119867E-019   2.8946120127664919E-017
   215.00000000000000       -7.5593455377707929E-019   1.3166912759853984E-017
   220.00000000000000       -1.1317913069053880E-018  -2.6204261242505684E-018
   225.00000000000000       -1.5645686740891845E-018  -1.8299570666559155E-017
   230.00000000000000       -2.0090915648082401E-018  -3.3695919142211140E-017
   235.00000000000000       -2.4870440225122664E-018  -4.8612959907443473E-017
   240.00000000000000       -3.0327591159966414E-018  -6.3140760798980894E-017
   245.00000000000000       -3.6137107800867944E-018  -7.7288540358732696E-017
   250.00000000000000       -4.0139620820960214E-018  -9.0981583222143093E-017
   255.00000000000000       -4.3545822646185483E-018  -1.0412290411675152E-016
   260.00000000000000       -4.7087549742971471E-018  -1.1663934057173890E-016
   265.00000000000000       -5.0511821604404846E-018  -1.2848718568702683E-016
   270.00000000000000       -5.3827673248589639E-018  -1.3960906709765467E-016
   275.00000000000000       -5.7965711540242751E-018  -1.4993970679782066E-016
   280.00000000000000       -6.2049539723271576E-018  -1.5943912483241448E-016
   285.00000000000000       -6.6033982707155894E-018  -1.6809693093061644E-016
   290.00000000000000       -7.0406931469514162E-018  -1.7582096790776522E-016
   295.00000000000000       -7.4535934743063006E-018  -1.8252946885001928E-016
   300.00000000000000       -7.7734331151895185E-018  -1.8812169330551845E-016
   305.00000000000000       -8.0331898856808383E-018  -1.9270606149151139E-016
   310.00000000000000       -8.2138902477617593E-018  -1.9626405162088450E-016
   315.00000000000000       -8.3494155193224782E-018  -1.9879837419906939E-016
   320.00000000000000       -8.5359886431710345E-018  -2.0027559965908087E-016
   325.00000000000000       -8.7433423086588835E-018  -2.0071108753169575E-016
   330.00000000000000       -8.8160742043964621E-018  -2.0009218879156862E-016
   335.00000000000000       -8.8741241957149687E-018  -1.9846498203103007E-016
   340.00000000000000       -8.8849662174398170E-018  -1.9587283533697924E-016
   345.00000000000000       -8.8627174853585981E-018  -1.9227689813156893E-016
   350.00000000000000       -8.7693744545711828E-018  -1.8767626691298884E-016
   355.00000000000000       -8.6521239188475115E-018  -1.8210166074279260E-016
   360.00000000000000       -8.5623031333990904E-018  -1.7567324536176388E-016
   365.00000000000000       -8.4565934215817635E-018  -1.6838288925360930E-016
   370.00000000000000       -8.2119703064147284E-018  -1.6028660953057378E-016
   375.00000000000000       -7.9251084816112818E-018  -1.5144674781757521E-016
   380.00000000000000       -7.5537692375350014E-018  -1.4194100527030855E-016
   385.00000000000000       -7.1002113287118968E-018  -1.3174860134713439E-016
