   0.0000000000000000        1.0000000000000000        0.0000000000000000     
   5.0000000000000000       0.99728464600342248       -7.0589895079009285E-002
   10.000000000000000       0.98924275730526789      -0.14081609176536347     
   15.000000000000000       0.97593406125171667      -0.21027755411129498     
   20.000000000000000       0.95744899362407743      -0.27857993582947321     
   25.000000000000000       0.93390778832927424      -0.34533793637759785     
   30.000000000000000       0.90545940886811394      -0.41017755810973805     
   35.000000000000000       0.87228033123468285      -0.47273825393817248     
   40.000000000000000       0.83457318836069017      -0.53267495587855307     
   45.000000000000000       0.79256528662459824      -0.58965997578361573     
   50.000000000000000       0.74650700529739988      -0.64338477050387877     
   55.000000000000000       0.69667009009546743      -0.69356156464543650     
   60.000000000000000       0.64334585225634267      -0.73992482502275170     
   65.000000000000000       0.58684328474619174      -0.78223258182609945     
   70.000000000000000       0.52748710734822535      -0.82026759243677283     
   75.000000000000000       0.46561575247022519      -0.85383834472624243     
   80.000000000000000       0.40157930354689897      -0.88277989756590425     
   85.000000000000000       0.33573739789971951      -0.90695455714980688     
   90.000000000000000       0.26845710585385718      -0.92625238859154779     
   95.000000000000000       0.20011079779961327      -0.94059156309628411     
   100.00000000000000       0.13107401072529970      -0.94991854182724700     
   105.00000000000000        6.1723325540869692E-002 -0.95420809838118359     
   110.00000000000000       -7.5657337420337398E-003 -0.95346318255655660     
   115.00000000000000       -7.6420768206203901E-002 -0.94771462883995794     
   120.00000000000000      -0.14447452917514766      -0.93702071374794782     
   125.00000000000000      -0.21136689026631189      -0.92146656684131367     
   130.00000000000000      -0.27674675673048960      -0.90116344087451850     
   135.00000000000000      -0.34027390291667431      -0.87624784715296455     
   140.00000000000000      -0.40162072919712816      -0.84688056274273038     
   145.00000000000000      -0.46047393021606609      -0.81324551670987411     
   150.00000000000000      -0.51653606688469267      -0.77554856305763753     
   155.00000000000000      -0.56952703513275094      -0.73401614847830410     
   160.00000000000000      -0.61918542503953711      -0.68889388344076652     
   165.00000000000000      -0.66526976460266285      -0.64044502549374749     
   170.00000000000000      -0.70755964305772678      -0.58894888397703626     
   175.00000000000000      -0.74585670933349735      -0.53469915559816172     
